100
1
Simcenter NASTRAN Case 1
0.
-1
300
4
60031
Solid Von Mises Stress
6340,932.7146
6341,860.46179
6342,172.06639
6343,770.92517
6344,683.06165
6345,737.11414
6346,2479.803
6347,4202.5732
6348,1674.2261
6349,1743.9502
6350,2595.3738
6351,2196.2048
6352,3597.2183
6353,4791.1641
6354,4263.3818
6355,1741.682
6356,2110.865
6357,1574.9302
6358,820.21899
6359,1315.4266
6360,1285.4934
6361,1083.3176
6362,557.31732
6363,774.8996
6364,578.14618
6365,1053.1741
6366,819.1026
6367,578.51385
6368,1215.4137
6369,577.43677
6370,1155.8217
6371,890.20837
6372,237.40099
6373,259.75363
6374,249.19823
6375,180.06558
6376,188.87685
6377,276.98129
6378,850.68951
6379,4782.0029
6380,4562.4321
6381,5855.8203
6382,4756.4146
6383,3498.4419
6384,3702.0273
6385,4258.563
6386,4314.7041
6387,765.65399
6388,1003.5622
6389,905.95685
6390,720.57971
6391,1669.4366
6392,1611.7548
6393,2566.7986
6394,1915.1981
6395,3979.3508
6396,286.8399
6397,3728.1616
6398,3980.1616
6399,1442.8676
6400,2993.0071
6401,2810.3186
6402,2806.9197
6403,187.36601
6404,199.73604
6405,226.51317
6406,206.73189
6407,1367.7332
6408,242.96666
6409,237.9572
6410,360.48956
6411,509.49777
6412,270.92569
6413,376.90665
6414,483.19876
6415,273.56537
6416,2681.5017
6417,1670.5558
6418,1734.9746
6419,3576.5339
6420,2140.4478
6421,1389.1479
6422,3435.5408
6423,2882.1082
6424,3075.7612
6425,2655.3992
6426,1822.0415
6427,1985.2651
6428,924.23596
6429,2835.6919
6430,2376.0969
6431,173.96396
6432,244.17348
6433,307.2478
6434,211.27693
6435,192.46974
6436,219.48529
6437,448.17691
6438,464.26782
6439,191.72052
6440,104.59348
6441,136.24889
6442,113.09184
6443,227.47609
6444,323.08966
6445,562.05292
6446,4595.8691
6447,3088.3311
6448,3272.0327
6449,5372.9834
6450,4048.4185
6451,3135.7209
6452,1074.2369
6453,1038.8092
6454,1094.9288
6455,809.16766
6456,1062.899
6457,1017.3909
6458,372.8446
6459,1722.9419
6460,2157.3027
6461,881.3949
6462,1836.2704
6463,1676.9517
6464,2220.6562
6465,2045.0912
6466,2407.7327
6467,2326.1182
6468,2045.0195
6469,1884.1904
6470,2180.5645
6471,435.91437
6472,477.39459
6473,389.55414
6474,893.4812
6475,1186.7208
6476,517.56958
6477,571.10431
6478,544.76837
6479,976.88232
6480,207.47789
6481,235.00241
6482,178.95232
6483,212.55214
6484,215.25351
6485,227.21317
6486,183.85095
6487,192.11655
6488,226.25494
6489,205.26883
6490,197.42
6491,217.53941
6492,1517.3434
6493,1644.8422
6494,4225.188
6495,3641.26
6496,3695.8789
6497,4458.0439
6498,3304.7886
6499,4205.1431
6500,738.38135
6501,1133.734
6502,934.62366
6503,1143.5421
6504,1242.1395
6505,960.59869
6506,1037.4377
6507,1338.8097
6508,954.0481
6509,875.16357
6510,1083.9248
6511,1579.326
6512,1417.4797
6513,267.7475
6514,274.81335
6515,1753.6064
6516,221.20285
6517,493.35739
6518,354.18423
6519,331.98016
6520,1810.157
6521,2607.4324
6522,1993.4928
6523,1604.9668
6524,2356.792
6525,1841.9181
6526,670.94531
6527,909.1886
6528,403.99539
6529,358.39459
6530,714.0199
6531,580.78741
6532,310.34332
6533,814.50299
6534,852.8606
6535,1993.3433
6536,1876.9224
6537,1393.8771
6538,1619.2339
6539,817.22107
6540,920.7995
6541,671.68982
6542,672.44519
6543,1228.0446
6544,939.85162
6545,951.59882
6546,1494.1852
6547,1978.2045
6548,2799.0613
6549,1124.9686
6550,1406.2445
6551,1029.311
6552,1255.8262
6553,1142.3323
6554,847.68146
6555,778.66028
6556,1171.4048
6557,844.37531
6558,812.26495
6559,422.73944
6560,855.41846
6561,775.88184
6562,595.75848
6563,314.42358
6564,222.3224
6565,463.06644
6566,330.9852
6567,305.5062
6568,315.16821
6569,901.69489
6570,946.104
6571,1112.3163
6572,1427.8015
6573,1027.8099
6574,698.70978
6575,1101.8629
6576,2130.9485
6577,1290.9031
